,type,title,release_year,api_url,target_url,audience_score,tomato_score
5086,Movie,Tom Segura: Disgraceful,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Tom+Segura:+Disgraceful,https://www.rottentomatoes.com/m/tom_segura_disgraceful,81,100
5087,Movie,Alejandro RiaÃ¯Â¿Â½Ã¯Â¿Â½o: Especial de stan,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Alejandro+RiaÃ¯Â¿Â½Ã¯Â¿Â½o:+Especial+de+stan,Not found on RT,-2,-2
5088,Movie,The House Next Door,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+House+Next+Door,https://www.rottentomatoes.com/m/house_next_door,13,-1
5089,TV Show,Tundukkan Playboy Itu,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Tundukkan+Playboy+Itu,Not found on RT,-2,-2
5090,TV Show,Episodes,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Episodes,https://www.rottentomatoes.com/tv/episodes_us_,-2,-2
5091,Movie,Before I Wake,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Before+I+Wake,https://www.rottentomatoes.com/m/before_i_wake,47,66
5092,TV Show,Devilman Crybaby,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Devilman+Crybaby,https://www.rottentomatoes.com/tv/devilman_crybaby/s01,84,89
5093,Movie,Mustang Island,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Mustang+Island,https://www.rottentomatoes.com/m/mustang_island,71,-1
5094,Movie,Eve's Apple,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Eve's+Apple,Not found on RT,-2,-2
5095,TV Show,Fullmetal Alchemist,2003,https://www.rottentomatoes.com/api/private/v2.0/search?q=Fullmetal+Alchemist,https://www.rottentomatoes.com/tv/fullmetal_alchemist/s01,86,-1
5096,TV Show,Fullmetal Alchemist: Brotherhood,2010,https://www.rottentomatoes.com/api/private/v2.0/search?q=Fullmetal+Alchemist:+Brotherhood,https://www.rottentomatoes.com/tv/fullmetal_alchemist_brotherhood/s01,94,100
5097,TV Show,Lovesick,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Lovesick,https://www.rottentomatoes.com/tv/lovesick,91,98
5098,TV Show,PokÃ¯Â¿Â½Ã¯Â¿Â½mon: Indigo Le,2000,https://www.rottentomatoes.com/api/private/v2.0/search?q=PokÃ¯Â¿Â½Ã¯Â¿Â½mon:+Indigo+Le,Not found on RT,-2,-2
5099,TV Show,The Frozen Dead,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Frozen+Dead,https://www.rottentomatoes.com/tv/the_frozen_dead/s01,70,-1
5100,TV Show,Dave Chappelle: Equanimity & The Bird Revelation,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Dave+Chappelle:+Equanimity+and+The+Bird+Revelation,Not found on RT,-2,-2
5101,Movie,Fun Mom Dinner,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Fun+Mom+Dinner,https://www.rottentomatoes.com/m/fun_mom_dinner,36,32
5102,Movie,Goon: Last of the Enforcers,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Goon:+Last+of+the+Enforcers,https://www.rottentomatoes.com/m/goon_last_of_the_enforcers,41,41
5103,TV Show,La Mante,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=La+Mante,https://www.rottentomatoes.com/tv/la_mante/s01,80,-1
5104,Movie,The Climb,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Climb,https://www.rottentomatoes.com/m/the_climb_2020,80,90
5105,TV Show,Wadi,2015,https://www.rottentomatoes.com/api/private/v2.0/search?q=Wadi,Not found on RT,-2,-2
5106,Movie,Bibi & Tina: Tohuwabohu Total,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Bibi+and+Tina:+Tohuwabohu+Total,Not found on RT,-2,-2
5107,Movie,Mr. Roosevelt,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Mr.+Roosevelt,https://www.rottentomatoes.com/m/mr_roosevelt,59,100
5108,Movie,Todd Barry: Spicy Honey,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Todd+Barry:+Spicy+Honey,https://www.rottentomatoes.com/m/todd_barry_spicy_honey,-2,-2
5109,TV Show,Part-Time Idol,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Part-Time+Idol,Not found on RT,-2,-2
5110,Movie,Creep 2,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Creep+2,https://www.rottentomatoes.com/m/creep_2_2017,72,100
5111,TV Show,Myths & Monsters,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Myths+and+Monsters,Not found on RT,-2,-2
5112,TV Show,72 Dangerous Animals: Latin America,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=72+Dangerous+Animals:+Latin+America,Not found on RT,-2,-2
5113,Movie,Bright,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Bright,https://www.rottentomatoes.com/m/bright,83,26
5114,Movie,Desire,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Desire,https://www.rottentomatoes.com/m/desire_1993,-1,-1
5115,Movie,48 Christmas Wishes,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=48+Christmas+Wishes,https://www.rottentomatoes.com/m/48_christmas_wishes,26,-1
5116,Movie,Jeremiah Tower: The Last Magnificent,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Jeremiah+Tower:+The+Last+Magnificent,https://www.rottentomatoes.com/m/jeremiah_tower_the_last_magnificent,67,84
5117,Movie,Russell Howard: Recalibrate,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Russell+Howard:+Recalibrate,https://www.rottentomatoes.com/m/russell_howard_recalibrate,62,-1
5118,TV Show,The Indian Detective,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Indian+Detective,https://www.rottentomatoes.com/tv/the_indian_detective/s01,81,50
5119,TV Show,"Hello, My Twenties!",2017,"https://www.rottentomatoes.com/api/private/v2.0/search?q=Hello,+My+Twenties!",https://www.rottentomatoes.com/tv/hello_my_twenties_,100,-1
5120,TV Show,Cheuk Wan-Chi: Two Night Stand,2015,https://www.rottentomatoes.com/api/private/v2.0/search?q=Cheuk+Wan-Chi:+Two+Night+Stand,Not found on RT,-2,-2
5121,Movie,Christmas Inheritance,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Christmas+Inheritance,https://www.rottentomatoes.com/m/christmas_inheritance,36,43
5122,Movie,Muramba,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Muramba,https://www.rottentomatoes.com/m/ladysmith_black_mambazo_on_tiptoe,-1,-1
5123,Movie,Pottersville,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Pottersville,https://www.rottentomatoes.com/m/pottersville,66,0
5124,Movie,Seoul Searching,2015,https://www.rottentomatoes.com/api/private/v2.0/search?q=Seoul+Searching,https://www.rottentomatoes.com/m/seoul_searching,83,75
5125,TV Show,Wormwood,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Wormwood,https://www.rottentomatoes.com/tv/wormwood/s01,64,90
5126,TV Show,Halt and Catch Fire,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Halt+and+Catch+Fire,https://www.rottentomatoes.com/tv/halt_and_catch_fire,91,90
5127,Movie,Judd Apatow: The Return,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Judd+Apatow:+The+Return,https://www.rottentomatoes.com/m/judd_apatow_the_return,54,86
5128,TV Show,Dawai Asmara,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Dawai+Asmara,Not found on RT,-2,-2
5129,Movie,El Camino Christmas,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=El+Camino+Christmas,https://www.rottentomatoes.com/m/el_camino_christmas,40,40
5130,Movie,Jaal,1986,https://www.rottentomatoes.com/api/private/v2.0/search?q=Jaal,https://www.rottentomatoes.com/m/jaal,-1,-1
5131,Movie,Shikari,1991,https://www.rottentomatoes.com/api/private/v2.0/search?q=Shikari,https://www.rottentomatoes.com/m/shikari_2016,-1,-1
5132,Movie,The Secret,2006,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Secret,https://www.rottentomatoes.com/m/1175785-secret,73,-1
5133,Movie,Trolls Holiday Special,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Trolls+Holiday+Special,Not found on RT,-2,-2
5134,Movie,Craig Ferguson: Tickle Fight,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Craig+Ferguson:+Tickle+Fight,https://www.rottentomatoes.com/m/craig_ferguson_tickle_fight,84,-1
5135,Movie,Jab Harry Met Sejal,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Jab+Harry+Met+Sejal,https://www.rottentomatoes.com/m/jab_harry_met_sejal,50,9
5136,Movie,Temple,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Temple,https://www.rottentomatoes.com/m/temple_2017,9,27
5137,Movie,A StoryBots Christmas,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=A+StoryBots+Christmas,https://www.rottentomatoes.com/m/a_storybots_christmas,-2,-2
5138,TV Show,All Hail King Julien,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=All+Hail+King+Julien,https://www.rottentomatoes.com/tv/all-hail-king-julien,96,-1
5139,TV Show,Dhia Sofea,2015,https://www.rottentomatoes.com/api/private/v2.0/search?q=Dhia+Sofea,Not found on RT,-2,-2
5140,Movie,DreamWorks Home: For the Holidays,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=DreamWorks+Home:+For+the+Holidays,Not found on RT,-2,-2
5141,TV Show,Kantaro: The Sweet Tooth Salaryman,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Kantaro:+The+Sweet+Tooth+Salaryman,https://www.rottentomatoes.com/tv/kantaro_the_sweet_tooth_salaryman/s01,-1,100
5142,Movie,Monster Island,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Monster+Island,https://www.rottentomatoes.com/m/monster_island_2019,31,-1
5143,Movie,My Happy Family,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=My+Happy+Family,https://www.rottentomatoes.com/m/my_happy_family,86,100
5144,TV Show,Oggy and the Cockroaches,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Oggy+and+the+Cockroaches,Not found on RT,-2,-2
5145,TV Show,Padamu Aku Bersujud,2015,https://www.rottentomatoes.com/api/private/v2.0/search?q=Padamu+Aku+Bersujud,Not found on RT,-2,-2
5146,Movie,The Worthy,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Worthy,https://www.rottentomatoes.com/m/the_worthy,42,-1
5147,TV Show,TURN: Washington's Spies,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=TURN:+Washington's+Spies,https://www.rottentomatoes.com/tv/turn,91,81
5148,Movie,Voyeur,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Voyeur,https://www.rottentomatoes.com/m/voyeur_2017,60,79
5149,TV Show,Man Down,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Man+Down,https://www.rottentomatoes.com/tv/man_down,77,-1
5150,TV Show,Broadchurch,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Broadchurch,https://www.rottentomatoes.com/tv/broadchurch,92,92
5151,Movie,Poster Boys,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Poster+Boys,https://www.rottentomatoes.com/m/poster_boys_2020,-1,-1
5152,Movie,Cuba and the Cameraman,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Cuba+and+the+Cameraman,https://www.rottentomatoes.com/m/cuba_and_the_cameraman,93,100
5153,Movie,The Girl from the Song,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Girl+from+the+Song,Not found on RT,-2,-2
5154,TV Show,The Many Faces of Ito,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Many+Faces+of+Ito,https://www.rottentomatoes.com/tv/the_many_faces_of_ito/s01,-1,-1
5155,TV Show,Trailer Park Boys: Out of the Park: USA,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Trailer+Park+Boys:+Out+of+the+Park:+USA,Not found on RT,-2,-2
5156,TV Show,Bright: The Music Videos,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Bright:+The+Music+Videos,Not found on RT,-2,-2
5157,TV Show,Argon,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Argon,Not found on RT,-2,-2
5158,Movie,Barbra: The Music ... The Mem'ries ... The Magic!,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Barbra:+The+Music+...+The+Mem'ries+...+The+Magic!,Not found on RT,-2,-2
5159,TV Show,Godless,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Godless,https://www.rottentomatoes.com/tv/godless/s01,85,83
5160,Movie,Beat Bugs: All Together Now,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Beat+Bugs:+All+Together+Now,Not found on RT,-2,-2
5161,Movie,Brian Regan: Nunchucks and Flamethrowers,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Brian+Regan:+Nunchucks+and+Flamethrowers,https://www.rottentomatoes.com/m/brian_regan_nunchucks_and_flamethrowers,-1,-1
5162,Movie,Saving Capitalism,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Saving+Capitalism,https://www.rottentomatoes.com/m/saving_capitalism,67,100
5163,Movie,A Christmas Prince,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=A+Christmas+Prince,https://www.rottentomatoes.com/m/a_christmas_prince,47,73
5164,Movie,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",2017,"https://www.rottentomatoes.com/api/private/v2.0/search?q=Jim+and+Andy:+The+Great+Beyond+-+Featuring+a+Very+Special,+Contractually+Obligated+Mention+of+Tony+Clifton",Not found on RT,-2,-2
5165,TV Show,Longmire,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Longmire,https://www.rottentomatoes.com/tv/longmire,92,88
5166,TV Show,Luna Petunia,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Luna+Petunia,Not found on RT,-2,-2
5167,Movie,Mudbound,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Mudbound,https://www.rottentomatoes.com/m/mudbound,85,97
5168,TV Show,Shot in the Dark,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Shot+in+the+Dark,https://www.rottentomatoes.com/tv/shot_in_the_dark/s01,-1,-1
5169,TV Show,The Irregular at Magic High School,2014,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Irregular+at+Magic+High+School,Not found on RT,-2,-2
5170,TV Show,The Method,2015,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Method,https://www.rottentomatoes.com/tv/the_kominsky_method,88,93
5171,Movie,DeRay Davis: How to Act Black,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=DeRay+Davis:+How+to+Act+Black,https://www.rottentomatoes.com/m/deray_davis_how_to_act_black,76,-1
5172,Movie,Bon Cop Bad Cop 2,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Bon+Cop+Bad+Cop+2,https://www.rottentomatoes.com/m/bon_cop_bad_cop_2,73,75
5173,TV Show,Blazing Transfer Students,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Blazing+Transfer+Students,Not found on RT,-2,-2
5174,TV Show,Glitter Force Doki Doki,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Glitter+Force+Doki+Doki,Not found on RT,-2,-2
5175,TV Show,Lady Dynamite,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Lady+Dynamite,https://www.rottentomatoes.com/tv/lady_dynamite,78,97
5176,Movie,Mea Culpa,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Mea+Culpa,https://www.rottentomatoes.com/m/mea_culpa_2012,48,83
5177,Movie,The Killer,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Killer,https://www.rottentomatoes.com/m/the-killer-2006,36,-1
5178,TV Show,Fate/Apocrypha,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Fate/Apocrypha,https://www.rottentomatoes.com/tv/fate_apocrypha,78,-1
5179,Movie,Jerry Seinfeld: Comedian,2002,https://www.rottentomatoes.com/api/private/v2.0/search?q=Jerry+Seinfeld:+Comedian,Not found on RT,-2,-2
5180,TV Show,Project McÃ¯Â¿,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Project+McÃ¯Â¿,Not found on RT,-2,-2
5181,Movie,The Journey Is the Destination,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Journey+Is+the+Destination,https://www.rottentomatoes.com/m/the_journey_is_the_destination_2016,92,-1
5182,Movie,Let It Fall: Los Angeles 1982-1992,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Let+It+Fall:+Los+Angeles+1982-1992,https://www.rottentomatoes.com/m/let_it_fall_los_angeles_1982_1992,89,100
5183,Movie,Mubarakan,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Mubarakan,https://www.rottentomatoes.com/m/mubarakan,56,38
5184,TV Show,Akulah Balqis,2015,https://www.rottentomatoes.com/api/private/v2.0/search?q=Akulah+Balqis,Not found on RT,-2,-2
5185,TV Show,Alias Grace,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Alias+Grace,https://www.rottentomatoes.com/tv/alias_grace/s01,88,99
5186,Movie,Bandie,1978,https://www.rottentomatoes.com/api/private/v2.0/search?q=Bandie,https://www.rottentomatoes.com/m/null,-2,-2
5187,Movie,Getaway Plan,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Getaway+Plan,Not found on RT,-2,-2
5188,Movie,Hajwala: The Missing Engine,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Hajwala:+The+Missing+Engine,Not found on RT,-2,-2
5189,Movie,Pettersson and Findus 2,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Pettersson+and+Findus+2,Not found on RT,-2,-2
5190,Movie,The Bittersweet,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Bittersweet,https://www.rottentomatoes.com/m/a-bittersweet-life-dalkomhan-insaeng,90,100
5191,TV Show,The Family Court,2010,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Family+Court,Not found on RT,-2,-2
5192,TV Show,The Golden Path,2007,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Golden+Path,Not found on RT,-2,-2
5193,TV Show,The Little Nyonya,2009,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Little+Nyonya,Not found on RT,-2,-2
5194,TV Show,The Truth,2008,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Truth,https://www.rottentomatoes.com/tv/the_whole_truth/s01,-1,57
5195,TV Show,Together,2009,https://www.rottentomatoes.com/api/private/v2.0/search?q=Together,https://www.rottentomatoes.com/tv/alone_together,79,64
5196,Movie,Judah Friedlander: America Is the Greatest Country in the United States,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Judah+Friedlander:+America+Is+the+Greatest+Country+in+the+United+States,https://www.rottentomatoes.com/m/judah_friedlander_america_is_the_greatest_country_in_the_united_states,88,-1
5197,Movie,The B-Side: Elsa Dorfman's Portrait Photography,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+B-Side:+Elsa+Dorfman's+Portrait+Photography,https://www.rottentomatoes.com/m/the_b_side_elsa_dorfmans_portrait_photography,67,97
5198,Movie,SPF-18,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=SPF-18,https://www.rottentomatoes.com/m/spf_18,7,-1
5199,Movie,Pup Star: Better 2Gether,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Pup+Star:+Better+2Gether,https://www.rottentomatoes.com/m/pup_star_better_2gether,25,-1
5200,TV Show,Beyond Stranger Things,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Beyond+Stranger+Things,Not found on RT,-2,-2
5201,Movie,Joan Didion: The Center Will Not Hold,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Joan+Didion:+The+Center+Will+Not+Hold,https://www.rottentomatoes.com/m/joan_didion_the_center_will_not_hold,80,89
5202,Movie,Strange Weather,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Strange+Weather,https://www.rottentomatoes.com/m/strange_weather_2017,55,56
5203,Movie,The Hateful Eight,2015,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Hateful+Eight,https://www.rottentomatoes.com/m/the_hateful_eight,77,74
5204,Movie,Jack Whitehall: At Large,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Jack+Whitehall:+At+Large,https://www.rottentomatoes.com/m/jack_whitehall_at_large,88,-1
